29,01840,MA,42.708000,-71.163800
29,01841,MA,42.711500,-71.167000
29,01842,MA,42.707000,-71.163100
29,01843,MA,42.691100,-71.160500
29,01844,MA,42.728000,-71.181000
29,01845,MA,42.682600,-71.109000
29,01850,MA,42.656000,-71.305100
29,01851,MA,42.631500,-71.332900
29,01852,MA,42.634400,-71.298300
29,01853,MA,42.633400,-71.316200
29,01854,MA,42.649300,-71.335500
29,01860,MA,42.834600,-71.004700
29,01862,MA,42.575700,-71.290200
29,01863,MA,42.634700,-71.390800
29,01864,MA,42.581900,-71.094700
29,01865,MA,42.537900,-71.268900
29,01866,MA,42.529300,-71.228100
29,01867,MA,42.528000,-71.109000
29,01876,MA,42.602800,-71.223200
29,01879,MA,42.672400,-71.415800
29,01880,MA,42.500900,-71.068500
29,01885,MA,42.707000,-71.063900
29,01886,MA,42.586400,-71.440100
29,01887,MA,42.558100,-71.172300
29,01888,MA,42.479300,-71.152300
29,01889,MA,42.571600,-71.109600
29,01890,MA,42.453000,-71.144100
29,01899,MA,42.658400,-71.137000
29,01901,MA,42.461200,-70.946700
29,01902,MA,42.469800,-70.942000
29,01903,MA,42.466800,-70.949500
29,01904,MA,42.488900,-70.964700
29,01905,MA,42.469400,-70.972800
29,01906,MA,42.463300,-71.011100
29,01907,MA,42.474600,-70.909800
29,01908,MA,42.426100,-70.927700
29,01910,MA,42.454800,-70.974700
29,01913,MA,42.855900,-70.936700
29,01915,MA,42.560800,-70.875900
29,01921,MA,42.679700,-71.011400
29,01922,MA,42.756800,-70.935100
29,01923,MA,42.569400,-70.942500
29,01929,MA,42.628600,-70.782800
29,01930,MA,42.620800,-70.672100
29,01931,MA,42.615900,-70.662000
29,01936,MA,42.635400,-70.879100
29,01937,MA,42.635400,-70.879100
29,01938,MA,42.680900,-70.849400
29,01940,MA,42.532700,-71.033900
29,01944,MA,42.579600,-70.767400
29,01945,MA,42.498400,-70.865300
29,01949,MA,42.594200,-71.013000
29,01950,MA,42.813000,-70.884700
29,01951,MA,42.783500,-70.847400
29,01952,MA,42.850700,-70.858800
29,01960,MA,42.532600,-70.961200
29,01961,MA,42.635400,-70.879100
29,01965,MA,42.558100,-70.825700
29,01966,MA,42.658000,-70.619400
29,01969,MA,42.713800,-70.907000
29,01970,MA,42.515100,-70.900300
29,01971,MA,42.635400,-70.879100
29,01982,MA,42.618500,-70.856100
29,01983,MA,42.641500,-70.948800
29,01984,MA,42.601700,-70.878600
29,01985,MA,42.794900,-70.977800
29,02018,MA,42.174500,-70.883700
29,02019,MA,42.074600,-71.476800
29,02020,MA,42.081800,-70.643900
29,02021,MA,42.164500,-71.135500
29,02025,MA,42.239500,-70.812800
29,02026,MA,42.243700,-71.163700
29,02027,MA,42.180000,-71.089200
29,02030,MA,42.236200,-71.285400
29,02032,MA,42.153200,-71.217900
29,02035,MA,42.064900,-71.244100
29,02038,MA,42.093500,-71.405800
29,02040,MA,42.179300,-70.749500
29,02041,MA,42.069600,-70.649100
29,02043,MA,42.224500,-70.891100
29,02044,MA,42.241800,-70.889800
29,02045,MA,42.285300,-70.875400
29,02047,MA,42.142800,-70.693500
29,02048,MA,42.021200,-71.217800
29,02050,MA,42.106200,-70.699300
29,02051,MA,42.151200,-70.734100
29,02052,MA,42.184500,-71.304800
29,02053,MA,42.151400,-71.421700
29,02054,MA,42.166900,-71.360700
29,02055,MA,42.240400,-70.762000
29,02056,MA,42.117700,-71.326900
29,02059,MA,42.143200,-70.770300
29,02060,MA,42.219000,-70.785600
29,02061,MA,42.159600,-70.821700
